freq_hz,period_s,power_ms2hz,tier
1.17753442e-01,8.4923e+00,1.212038e+04,hf_lf
1.18372966e-01,8.4479e+00,1.105984e+04,hf_lf
1.18992491e-01,8.4039e+00,1.046210e+04,hf_lf
1.19612015e-01,8.3604e+00,1.089237e+04,hf_lf
1.20231539e-01,8.3173e+00,1.166957e+04,hf_lf
1.20851064e-01,8.2746e+00,1.086962e+04,hf_lf
1.21470588e-01,8.2324e+00,9.958415e+03,hf_lf
1.22090113e-01,8.1907e+00,9.847048e+03,hf_lf
1.22709637e-01,8.1493e+00,9.548514e+03,hf_lf
1.23329161e-01,8.1084e+00,1.106233e+04,hf_lf
1.23948686e-01,8.0679e+00,9.848573e+03,hf_lf
1.24568210e-01,8.0277e+00,1.044805e+04,hf_lf
1.25187735e-01,7.9880e+00,1.044088e+04,hf_lf
1.25807259e-01,7.9487e+00,1.037876e+04,hf_lf
1.26426783e-01,7.9097e+00,9.129139e+03,hf_lf
1.27046308e-01,7.8711e+00,9.084150e+03,hf_lf
1.27665832e-01,7.8329e+00,9.557345e+03,hf_lf
1.28285357e-01,7.7951e+00,9.726652e+03,hf_lf
1.28904881e-01,7.7577e+00,1.058226e+04,hf_lf
1.29524406e-01,7.7206e+00,9.649365e+03,hf_lf
1.30143930e-01,7.6838e+00,1.090359e+04,hf_lf
1.30763454e-01,7.6474e+00,9.974592e+03,hf_lf
1.31382979e-01,7.6113e+00,9.918479e+03,hf_lf
1.32002503e-01,7.5756e+00,1.020451e+04,hf_lf
1.32622028e-01,7.5402e+00,8.895763e+03,hf_lf
1.33241552e-01,7.5052e+00,9.991750e+03,hf_lf
1.33861076e-01,7.4704e+00,8.919837e+03,hf_lf
1.34480601e-01,7.4360e+00,9.759910e+03,hf_lf
1.35100125e-01,7.4019e+00,1.044933e+04,hf_lf
1.35719650e-01,7.3681e+00,9.485515e+03,hf_lf
1.36339174e-01,7.3346e+00,8.436089e+03,hf_lf
1.36958698e-01,7.3015e+00,9.478644e+03,hf_lf
1.37578223e-01,7.2686e+00,9.735283e+03,hf_lf
1.38197747e-01,7.2360e+00,8.328206e+03,hf_lf
1.38817272e-01,7.2037e+00,9.230819e+03,hf_lf
1.39436796e-01,7.1717e+00,9.365696e+03,hf_lf
1.40056320e-01,7.1400e+00,9.782524e+03,hf_lf
1.40675845e-01,7.1085e+00,1.009027e+04,hf_lf
1.41295369e-01,7.0774e+00,1.088950e+04,hf_lf
1.41914894e-01,7.0465e+00,1.015320e+04,hf_lf
1.42534418e-01,7.0158e+00,9.397252e+03,hf_lf
1.43153942e-01,6.9855e+00,9.447163e+03,hf_lf
1.43773467e-01,6.9554e+00,9.312509e+03,hf_lf
1.44392991e-01,6.9255e+00,1.022790e+04,hf_lf
1.45012516e-01,6.8960e+00,1.004749e+04,hf_lf
1.45632040e-01,6.8666e+00,9.741957e+03,hf_lf
1.46251564e-01,6.8375e+00,1.100412e+04,hf_lf
1.46871089e-01,6.8087e+00,1.050512e+04,hf_lf
1.47490613e-01,6.7801e+00,1.113819e+04,hf_lf
1.48110138e-01,6.7517e+00,1.098385e+04,hf_lf
1.48729662e-01,6.7236e+00,1.017871e+04,hf_lf
1.49349186e-01,6.6957e+00,1.038923e+04,hf_lf
1.49968711e-01,6.6681e+00,1.074308e+04,hf_lf
1.50588235e-01,6.6406e+00,1.148450e+04,hf_lf
1.51207760e-01,6.6134e+00,1.037676e+04,hf_lf
1.51827284e-01,6.5864e+00,1.128911e+04,hf_lf
1.52446809e-01,6.5597e+00,1.099489e+04,hf_lf
1.53066333e-01,6.5331e+00,1.092381e+04,hf_lf
1.53685857e-01,6.5068e+00,1.220408e+04,hf_lf
1.54305382e-01,6.4807e+00,1.461225e+04,hf_lf
1.54924906e-01,6.4547e+00,1.308618e+04,hf_lf
1.55544431e-01,6.4290e+00,1.262144e+04,hf_lf
1.56163955e-01,6.4035e+00,1.123970e+04,hf_lf
1.56783479e-01,6.3782e+00,1.221064e+04,hf_lf
1.57403004e-01,6.3531e+00,1.186566e+04,hf_lf
1.58022528e-01,6.3282e+00,1.319870e+04,hf_lf
1.58642053e-01,6.3035e+00,1.246553e+04,hf_lf
1.59261577e-01,6.2790e+00,1.435909e+04,hf_lf
1.59881101e-01,6.2546e+00,1.416397e+04,hf_lf
1.60500626e-01,6.2305e+00,1.280554e+04,hf_lf
1.61120150e-01,6.2065e+00,1.286041e+04,hf_lf
1.61739675e-01,6.1828e+00,1.316785e+04,hf_lf
1.62359199e-01,6.1592e+00,1.307798e+04,hf_lf
1.62978723e-01,6.1358e+00,1.619206e+04,hf_lf
1.63598248e-01,6.1125e+00,1.543123e+04,hf_lf
1.64217772e-01,6.0895e+00,1.585664e+04,hf_lf
1.64837297e-01,6.0666e+00,1.799123e+04,hf_lf
1.65456821e-01,6.0439e+00,1.612770e+04,hf_lf
1.66076345e-01,6.0213e+00,1.510420e+04,hf_lf
1.66695870e-01,5.9989e+00,1.721283e+04,hf_lf
1.67315394e-01,5.9767e+00,1.516660e+04,hf_lf
1.67934919e-01,5.9547e+00,1.535441e+04,hf_lf
1.68554443e-01,5.9328e+00,1.877702e+04,hf_lf
1.69173967e-01,5.9111e+00,1.910101e+04,hf_lf
1.69793492e-01,5.8895e+00,1.613840e+04,hf_lf
1.70413016e-01,5.8681e+00,1.586641e+04,hf_lf
1.71032541e-01,5.8468e+00,1.768234e+04,hf_lf
1.71652065e-01,5.8257e+00,1.753427e+04,hf_lf
1.72271589e-01,5.8048e+00,1.866411e+04,hf_lf
1.72891114e-01,5.7840e+00,1.932178e+04,hf_lf
1.73510638e-01,5.7633e+00,1.917606e+04,hf_lf
1.74130163e-01,5.7428e+00,1.590799e+04,hf_lf
1.74749687e-01,5.7225e+00,1.956308e+04,hf_lf
1.75369212e-01,5.7023e+00,1.784531e+04,hf_lf
1.75988736e-01,5.6822e+00,1.952619e+04,hf_lf
1.76608260e-01,5.6622e+00,1.948333e+04,hf_lf
1.77227785e-01,5.6425e+00,1.757886e+04,hf_lf
1.77847309e-01,5.6228e+00,1.769147e+04,hf_lf
1.78466834e-01,5.6033e+00,1.925903e+04,hf_lf
1.79086358e-01,5.5839e+00,1.906084e+04,hf_lf
1.79705882e-01,5.5646e+00,2.139198e+04,hf_lf
1.80325407e-01,5.5455e+00,1.936922e+04,hf_lf
1.80944931e-01,5.5265e+00,1.761991e+04,hf_lf
1.81564456e-01,5.5077e+00,1.814561e+04,hf_lf
1.82183980e-01,5.4890e+00,2.122607e+04,hf_lf
1.82803504e-01,5.4704e+00,1.899280e+04,hf_lf
1.83423029e-01,5.4519e+00,1.919398e+04,hf_lf
1.84042553e-01,5.4335e+00,1.809617e+04,hf_lf
1.84662078e-01,5.4153e+00,1.589371e+04,hf_lf
1.85281602e-01,5.3972e+00,2.063938e+04,hf_lf
1.85901126e-01,5.3792e+00,1.709366e+04,hf_lf
1.86520651e-01,5.3613e+00,1.824339e+04,hf_lf
1.87140175e-01,5.3436e+00,1.732368e+04,hf_lf
1.87759700e-01,5.3260e+00,1.788900e+04,hf_lf
1.88379224e-01,5.3084e+00,1.771785e+04,hf_lf
1.88998748e-01,5.2910e+00,1.886745e+04,hf_lf
1.89618273e-01,5.2738e+00,1.674476e+04,hf_lf
1.90237797e-01,5.2566e+00,1.475870e+04,hf_lf
1.90857322e-01,5.2395e+00,1.637407e+04,hf_lf
1.91476846e-01,5.2226e+00,1.566143e+04,hf_lf
1.92096370e-01,5.2057e+00,1.549476e+04,hf_lf
1.92715895e-01,5.1890e+00,1.370080e+04,hf_lf
1.93335419e-01,5.1724e+00,1.281936e+04,hf_lf
1.93954944e-01,5.1558e+00,1.305536e+04,hf_lf
1.94574468e-01,5.1394e+00,1.511843e+04,hf_lf
1.95193992e-01,5.1231e+00,1.348707e+04,hf_lf
1.95813517e-01,5.1069e+00,1.123701e+04,hf_lf
1.96433041e-01,5.0908e+00,1.247999e+04,hf_lf
1.97052566e-01,5.0748e+00,1.141126e+04,hf_lf
1.97672090e-01,5.0589e+00,1.230622e+04,hf_lf
1.98291615e-01,5.0431e+00,1.309160e+04,hf_lf
1.98911139e-01,5.0274e+00,1.063184e+04,hf_lf
1.99530663e-01,5.0118e+00,1.145131e+04,hf_lf
2.00150188e-01,4.9962e+00,1.115338e+04,hf_lf
2.00769712e-01,4.9808e+00,1.078939e+04,hf_lf
2.01389237e-01,4.9655e+00,1.273597e+04,hf_lf
2.02008761e-01,4.9503e+00,9.938071e+03,hf_lf
2.02628285e-01,4.9351e+00,9.920238e+03,hf_lf
2.03247810e-01,4.9201e+00,9.655534e+03,hf_lf
2.03867334e-01,4.9052e+00,9.509243e+03,hf_lf
2.04486859e-01,4.8903e+00,9.834858e+03,hf_lf
2.05106383e-01,4.8755e+00,1.080780e+04,hf_lf
2.05725907e-01,4.8608e+00,1.111170e+04,hf_lf
2.06345432e-01,4.8462e+00,8.983451e+03,hf_lf
2.06964956e-01,4.8317e+00,8.957628e+03,hf_lf
2.07584481e-01,4.8173e+00,8.101216e+03,hf_lf
2.08204005e-01,4.8030e+00,9.584120e+03,hf_lf
2.08823529e-01,4.7887e+00,8.505899e+03,hf_lf
2.09443054e-01,4.7746e+00,8.974545e+03,hf_lf
2.10062578e-01,4.7605e+00,8.497052e+03,hf_lf
2.10682103e-01,4.7465e+00,7.941510e+03,hf_lf
2.11301627e-01,4.7326e+00,8.032131e+03,hf_lf
2.11921151e-01,4.7187e+00,8.485923e+03,hf_lf
2.12540676e-01,4.7050e+00,8.402342e+03,hf_lf
2.13160200e-01,4.6913e+00,9.533157e+03,hf_lf
2.13779725e-01,4.6777e+00,8.912172e+03,hf_lf
2.14399249e-01,4.6642e+00,8.537141e+03,hf_lf
2.15018773e-01,4.6508e+00,8.342785e+03,hf_lf
2.15638298e-01,4.6374e+00,7.037665e+03,hf_lf
2.16257822e-01,4.6241e+00,8.097460e+03,hf_lf
2.16877347e-01,4.6109e+00,7.844465e+03,hf_lf
2.17496871e-01,4.5978e+00,7.865399e+03,hf_lf
2.18116395e-01,4.5847e+00,7.303615e+03,hf_lf
2.18735920e-01,4.5717e+00,7.046203e+03,hf_lf
2.19355444e-01,4.5588e+00,7.512221e+03,hf_lf
2.19974969e-01,4.5460e+00,7.627082e+03,hf_lf
2.20594493e-01,4.5332e+00,7.632389e+03,hf_lf
2.21214018e-01,4.5205e+00,7.504110e+03,hf_lf
2.21833542e-01,4.5079e+00,7.862552e+03,hf_lf
2.22453066e-01,4.4953e+00,6.550667e+03,hf_lf
2.23072591e-01,4.4828e+00,7.735991e+03,hf_lf
2.23692115e-01,4.4704e+00,8.090206e+03,hf_lf
2.24311640e-01,4.4581e+00,6.531769e+03,hf_lf
2.24931164e-01,4.4458e+00,6.458584e+03,hf_lf
2.25550688e-01,4.4336e+00,6.655403e+03,hf_lf
2.26170213e-01,4.4214e+00,6.906477e+03,hf_lf
2.26789737e-01,4.4094e+00,6.801623e+03,hf_lf
2.27409262e-01,4.3974e+00,6.494881e+03,hf_lf
2.28028786e-01,4.3854e+00,6.423973e+03,hf_lf
2.28648310e-01,4.3735e+00,6.442853e+03,hf_lf
2.29267835e-01,4.3617e+00,7.059123e+03,hf_lf
2.29887359e-01,4.3500e+00,6.247729e+03,hf_lf
2.30506884e-01,4.3383e+00,6.383406e+03,hf_lf
2.31126408e-01,4.3266e+00,6.644686e+03,hf_lf
2.31745932e-01,4.3151e+00,6.489970e+03,hf_lf
2.32365457e-01,4.3036e+00,6.253244e+03,hf_lf
2.32984981e-01,4.2921e+00,6.459907e+03,hf_lf
2.33604506e-01,4.2807e+00,6.913187e+03,hf_lf
2.34224030e-01,4.2694e+00,6.023960e+03,hf_lf
2.34843554e-01,4.2582e+00,5.931902e+03,hf_lf
2.35463079e-01,4.2470e+00,6.599962e+03,hf_lf
2.36082603e-01,4.2358e+00,6.024706e+03,hf_lf
2.36702128e-01,4.2247e+00,6.056955e+03,hf_lf
2.37321652e-01,4.2137e+00,5.630075e+03,hf_lf
2.37941176e-01,4.2027e+00,6.054671e+03,hf_lf
2.38560701e-01,4.1918e+00,6.263807e+03,hf_lf
2.39180225e-01,4.1809e+00,6.371819e+03,hf_lf
2.39799750e-01,4.1701e+00,6.523959e+03,hf_lf
2.40419274e-01,4.1594e+00,5.832148e+03,hf_lf
2.41038798e-01,4.1487e+00,5.865204e+03,hf_lf
2.41658323e-01,4.1381e+00,6.552057e+03,hf_lf
2.42277847e-01,4.1275e+00,6.173442e+03,hf_lf
2.42897372e-01,4.1170e+00,6.183983e+03,hf_lf
2.43516896e-01,4.1065e+00,6.603253e+03,hf_lf
2.44136421e-01,4.0961e+00,5.968108e+03,hf_lf
2.44755945e-01,4.0857e+00,5.770711e+03,hf_lf
2.45375469e-01,4.0754e+00,5.622260e+03,hf_lf
2.45994994e-01,4.0651e+00,6.197137e+03,hf_lf
2.46614518e-01,4.0549e+00,5.144594e+03,hf_lf
2.47234043e-01,4.0448e+00,5.984858e+03,hf_lf
2.47853567e-01,4.0346e+00,6.096405e+03,hf_lf
2.48473091e-01,4.0246e+00,5.244192e+03,hf_lf
2.49092616e-01,4.0146e+00,5.664872e+03,hf_lf
2.49712140e-01,4.0046e+00,5.455363e+03,hf_lf
2.50331665e-01,3.9947e+00,5.189894e+03,hf_lf
2.50951189e-01,3.9848e+00,5.313860e+03,hf_lf
2.51570713e-01,3.9750e+00,5.142380e+03,hf_lf
2.52190238e-01,3.9653e+00,5.169682e+03,hf_lf
2.52809762e-01,3.9555e+00,5.881492e+03,hf_lf
2.53429287e-01,3.9459e+00,5.404363e+03,hf_lf
2.54048811e-01,3.9363e+00,5.295835e+03,hf_lf
2.54668335e-01,3.9267e+00,5.444807e+03,hf_lf
2.55287860e-01,3.9171e+00,5.451206e+03,hf_lf
2.55907384e-01,3.9077e+00,5.842565e+03,hf_lf
2.56526909e-01,3.8982e+00,5.652343e+03,hf_lf
2.57146433e-01,3.8888e+00,5.094499e+03,hf_lf
2.57765957e-01,3.8795e+00,5.138500e+03,hf_lf
2.58385482e-01,3.8702e+00,5.709437e+03,hf_lf
2.59005006e-01,3.8609e+00,5.162704e+03,hf_lf
2.59624531e-01,3.8517e+00,5.048653e+03,hf_lf
2.60244055e-01,3.8425e+00,4.781718e+03,hf_lf
2.60863579e-01,3.8334e+00,5.194656e+03,hf_lf
2.61483104e-01,3.8243e+00,5.162009e+03,hf_lf
2.62102628e-01,3.8153e+00,5.643543e+03,hf_lf
2.62722153e-01,3.8063e+00,5.429217e+03,hf_lf
2.63341677e-01,3.7973e+00,5.516455e+03,hf_lf
2.63961202e-01,3.7884e+00,5.355082e+03,hf_lf
2.64580726e-01,3.7796e+00,5.715178e+03,hf_lf
2.65200250e-01,3.7707e+00,5.220867e+03,hf_lf
2.65819775e-01,3.7619e+00,5.745702e+03,hf_lf
2.66439299e-01,3.7532e+00,5.305600e+03,hf_lf
2.67058824e-01,3.7445e+00,5.107842e+03,hf_lf
2.67678348e-01,3.7358e+00,5.667985e+03,hf_lf
2.68297872e-01,3.7272e+00,4.893610e+03,hf_lf
2.68917397e-01,3.7186e+00,5.653849e+03,hf_lf
2.69536921e-01,3.7101e+00,5.243588e+03,hf_lf
2.70156446e-01,3.7016e+00,5.760588e+03,hf_lf
2.70775970e-01,3.6931e+00,5.006106e+03,hf_lf
2.71395494e-01,3.6847e+00,4.842419e+03,hf_lf
2.72015019e-01,3.6763e+00,5.381130e+03,hf_lf
2.72634543e-01,3.6679e+00,5.352622e+03,hf_lf
2.73254068e-01,3.6596e+00,5.209057e+03,hf_lf
2.73873592e-01,3.6513e+00,5.784495e+03,hf_lf
2.74493116e-01,3.6431e+00,5.825718e+03,hf_lf
2.75112641e-01,3.6349e+00,5.011472e+03,hf_lf
2.75732165e-01,3.6267e+00,5.983404e+03,hf_lf
2.76351690e-01,3.6186e+00,5.224190e+03,hf_lf
2.76971214e-01,3.6105e+00,5.288622e+03,hf_lf
2.77590738e-01,3.6024e+00,5.259981e+03,hf_lf
2.78210263e-01,3.5944e+00,5.368055e+03,hf_lf
2.78829787e-01,3.5864e+00,5.108251e+03,hf_lf
2.79449312e-01,3.5785e+00,5.149589e+03,hf_lf
2.80068836e-01,3.5706e+00,5.482147e+03,hf_lf
2.80688360e-01,3.5627e+00,5.514073e+03,hf_lf
2.81307885e-01,3.5548e+00,5.218774e+03,hf_lf
2.81927409e-01,3.5470e+00,5.022899e+03,hf_lf
2.82546934e-01,3.5392e+00,5.025750e+03,hf_lf
2.83166458e-01,3.5315e+00,4.794176e+03,hf_lf
2.83785982e-01,3.5238e+00,4.668647e+03,hf_lf
2.84405507e-01,3.5161e+00,5.182317e+03,hf_lf
2.85025031e-01,3.5085e+00,5.611940e+03,hf_lf
2.85644556e-01,3.5009e+00,5.224093e+03,hf_lf
2.86264080e-01,3.4933e+00,4.884514e+03,hf_lf
2.86883605e-01,3.4857e+00,5.100164e+03,hf_lf
2.87503129e-01,3.4782e+00,5.162353e+03,hf_lf
2.88122653e-01,3.4707e+00,5.117209e+03,hf_lf
2.88742178e-01,3.4633e+00,4.460099e+03,hf_lf
2.89361702e-01,3.4559e+00,4.871290e+03,hf_lf
2.89981227e-01,3.4485e+00,5.475932e+03,hf_lf
2.90600751e-01,3.4411e+00,5.780677e+03,hf_lf
2.91220275e-01,3.4338e+00,5.014905e+03,hf_lf
2.91839800e-01,3.4265e+00,4.992281e+03,hf_lf
2.92459324e-01,3.4193e+00,5.142140e+03,hf_lf
2.93078849e-01,3.4121e+00,5.376385e+03,hf_lf
2.93698373e-01,3.4049e+00,4.547880e+03,hf_lf
2.94317897e-01,3.3977e+00,5.752293e+03,hf_lf
2.94937422e-01,3.3905e+00,5.150019e+03,hf_lf
2.95556946e-01,3.3834e+00,5.253600e+03,hf_lf
2.96176471e-01,3.3764e+00,4.971394e+03,hf_lf
2.96795995e-01,3.3693e+00,5.201156e+03,hf_lf
2.97415519e-01,3.3623e+00,5.262668e+03,hf_lf
2.98035044e-01,3.3553e+00,5.549087e+03,hf_lf
2.98654568e-01,3.3483e+00,5.544086e+03,hf_lf
2.99274093e-01,3.3414e+00,5.293653e+03,hf_lf
2.99893617e-01,3.3345e+00,5.339034e+03,hf_lf
3.00513141e-01,3.3276e+00,5.431056e+03,hf_lf
3.01132666e-01,3.3208e+00,5.417033e+03,hf_lf
3.01752190e-01,3.3140e+00,5.093159e+03,hf_lf
3.02371715e-01,3.3072e+00,4.871438e+03,hf_lf
3.02991239e-01,3.3004e+00,4.971538e+03,hf_lf
3.03610763e-01,3.2937e+00,4.871260e+03,hf_lf
3.04230288e-01,3.2870e+00,5.543713e+03,hf_lf
3.04849812e-01,3.2803e+00,5.892639e+03,hf_lf
3.05469337e-01,3.2737e+00,5.354357e+03,hf_lf
3.06088861e-01,3.2670e+00,5.515417e+03,hf_lf
3.06708385e-01,3.2604e+00,6.198832e+03,hf_lf
3.07327910e-01,3.2539e+00,5.375791e+03,hf_lf
3.07947434e-01,3.2473e+00,5.646558e+03,hf_lf
3.08566959e-01,3.2408e+00,5.144729e+03,hf_lf
3.09186483e-01,3.2343e+00,5.048083e+03,hf_lf
3.09806008e-01,3.2278e+00,5.444250e+03,hf_lf
3.10425532e-01,3.2214e+00,5.554630e+03,hf_lf
3.11045056e-01,3.2150e+00,5.473287e+03,hf_lf
3.11664581e-01,3.2086e+00,5.340878e+03,hf_lf
3.12284105e-01,3.2022e+00,5.978437e+03,hf_lf
3.12903630e-01,3.1959e+00,5.863809e+03,hf_lf
3.13523154e-01,3.1896e+00,5.380708e+03,hf_lf
3.14142678e-01,3.1833e+00,5.503143e+03,hf_lf
3.14762203e-01,3.1770e+00,5.481144e+03,hf_lf
3.15381727e-01,3.1708e+00,5.851400e+03,hf_lf
3.16001252e-01,3.1645e+00,5.580405e+03,hf_lf
3.16620776e-01,3.1584e+00,5.294246e+03,hf_lf
3.17240300e-01,3.1522e+00,5.893444e+03,hf_lf
3.17859825e-01,3.1460e+00,6.033321e+03,hf_lf
3.18479349e-01,3.1399e+00,5.542945e+03,hf_lf
3.19098874e-01,3.1338e+00,6.018187e+03,hf_lf
3.19718398e-01,3.1278e+00,5.910463e+03,hf_lf
3.20337922e-01,3.1217e+00,6.570828e+03,hf_lf
3.20957447e-01,3.1157e+00,7.036887e+03,hf_lf
3.21576971e-01,3.1097e+00,6.562243e+03,hf_lf
3.22196496e-01,3.1037e+00,6.054406e+03,hf_lf
3.22816020e-01,3.0977e+00,6.705088e+03,hf_lf
3.23435544e-01,3.0918e+00,6.584427e+03,hf_lf
3.24055069e-01,3.0859e+00,6.219518e+03,hf_lf
3.24674593e-01,3.0800e+00,6.530968e+03,hf_lf
3.25294118e-01,3.0741e+00,5.608471e+03,hf_lf
3.25913642e-01,3.0683e+00,5.755999e+03,hf_lf
3.26533166e-01,3.0625e+00,5.805767e+03,hf_lf
3.27152691e-01,3.0567e+00,6.054663e+03,hf_lf
3.27772215e-01,3.0509e+00,7.066444e+03,hf_lf
3.28391740e-01,3.0451e+00,6.037223e+03,hf_lf
3.29011264e-01,3.0394e+00,5.774699e+03,hf_lf
3.29630788e-01,3.0337e+00,6.179821e+03,hf_lf
3.30250313e-01,3.0280e+00,6.377617e+03,hf_lf
3.30869837e-01,3.0223e+00,6.463637e+03,hf_lf
3.31489362e-01,3.0167e+00,6.708693e+03,hf_lf
3.32108886e-01,3.0111e+00,6.982408e+03,hf_lf
3.32728411e-01,3.0055e+00,5.577168e+03,hf_lf
3.33347935e-01,2.9999e+00,7.383371e+03,hf_lf
3.33967459e-01,2.9943e+00,7.304980e+03,hf_lf
3.34586984e-01,2.9888e+00,7.227408e+03,hf_lf
3.35206508e-01,2.9832e+00,6.810591e+03,hf_lf
3.35826033e-01,2.9777e+00,7.275284e+03,hf_lf
3.36445557e-01,2.9722e+00,9.481522e+03,hf_lf
3.37065081e-01,2.9668e+00,1.133220e+04,hf_lf
3.37684606e-01,2.9613e+00,9.369305e+03,hf_lf
3.38304130e-01,2.9559e+00,6.451288e+03,hf_lf
3.38923655e-01,2.9505e+00,1.255117e+04,hf_lf
3.39543179e-01,2.9451e+00,9.492174e+03,hf_lf
3.40162703e-01,2.9398e+00,8.638102e+03,hf_lf
3.40782228e-01,2.9344e+00,7.853695e+03,hf_lf
3.41401752e-01,2.9291e+00,7.457659e+03,hf_lf
3.42021277e-01,2.9238e+00,7.761076e+03,hf_lf
3.42640801e-01,2.9185e+00,8.164492e+03,hf_lf
3.43260325e-01,2.9132e+00,6.791581e+03,hf_lf
3.43879850e-01,2.9080e+00,6.737512e+03,hf_lf
3.44499374e-01,2.9028e+00,6.591914e+03,hf_lf
3.45118899e-01,2.8976e+00,7.229378e+03,hf_lf
3.45738423e-01,2.8924e+00,6.412604e+03,hf_lf
3.46357947e-01,2.8872e+00,5.965532e+03,hf_lf
3.46977472e-01,2.8820e+00,6.742253e+03,hf_lf
3.47596996e-01,2.8769e+00,6.521098e+03,hf_lf
3.48216521e-01,2.8718e+00,6.071930e+03,hf_lf
3.48836045e-01,2.8667e+00,6.243777e+03,hf_lf
3.49455569e-01,2.8616e+00,6.594613e+03,hf_lf
3.50075094e-01,2.8565e+00,5.582793e+03,hf_lf
3.50694618e-01,2.8515e+00,5.680506e+03,hf_lf
3.51314143e-01,2.8465e+00,6.314592e+03,hf_lf
3.51933667e-01,2.8414e+00,5.800249e+03,hf_lf
3.52553191e-01,2.8365e+00,5.747718e+03,hf_lf
3.53172716e-01,2.8315e+00,6.230056e+03,hf_lf
3.53792240e-01,2.8265e+00,6.885328e+03,hf_lf
3.54411765e-01,2.8216e+00,6.349253e+03,hf_lf
3.55031289e-01,2.8167e+00,5.694115e+03,hf_lf
3.55650814e-01,2.8117e+00,6.440385e+03,hf_lf
3.56270338e-01,2.8069e+00,6.418174e+03,hf_lf
3.56889862e-01,2.8020e+00,6.000077e+03,hf_lf
3.57509387e-01,2.7971e+00,5.899277e+03,hf_lf
3.58128911e-01,2.7923e+00,5.853891e+03,hf_lf
3.58748436e-01,2.7875e+00,5.658721e+03,hf_lf
3.59367960e-01,2.7827e+00,5.812798e+03,hf_lf
3.59987484e-01,2.7779e+00,5.711009e+03,hf_lf
3.60607009e-01,2.7731e+00,5.603923e+03,hf_lf
3.61226533e-01,2.7683e+00,5.708093e+03,hf_lf
3.61846058e-01,2.7636e+00,5.129298e+03,hf_lf
3.62465582e-01,2.7589e+00,5.530836e+03,hf_lf
3.63085106e-01,2.7542e+00,5.751453e+03,hf_lf
3.63704631e-01,2.7495e+00,6.006640e+03,hf_lf
3.64324155e-01,2.7448e+00,6.471755e+03,hf_lf
3.64943680e-01,2.7401e+00,5.072314e+03,hf_lf
3.65563204e-01,2.7355e+00,5.609193e+03,hf_lf
3.66182728e-01,2.7309e+00,5.213792e+03,hf_lf
3.66802253e-01,2.7263e+00,5.828467e+03,hf_lf
3.67421777e-01,2.7217e+00,5.547893e+03,hf_lf
3.68041302e-01,2.7171e+00,5.408768e+03,hf_lf
3.68660826e-01,2.7125e+00,5.838480e+03,hf_lf
3.69280350e-01,2.7080e+00,6.248424e+03,hf_lf
3.69899875e-01,2.7034e+00,6.442528e+03,hf_lf
3.70519399e-01,2.6989e+00,5.524289e+03,hf_lf
3.71138924e-01,2.6944e+00,5.700846e+03,hf_lf
3.71758448e-01,2.6899e+00,5.494269e+03,hf_lf
3.72377972e-01,2.6854e+00,5.329318e+03,hf_lf
3.72997497e-01,2.6810e+00,5.615691e+03,hf_lf
3.73617021e-01,2.6765e+00,6.135909e+03,hf_lf
3.74236546e-01,2.6721e+00,6.083398e+03,hf_lf
3.74856070e-01,2.6677e+00,5.613492e+03,hf_lf
3.75475594e-01,2.6633e+00,6.185392e+03,hf_lf
3.76095119e-01,2.6589e+00,6.092153e+03,hf_lf
3.76714643e-01,2.6545e+00,5.019323e+03,hf_lf
3.77334168e-01,2.6502e+00,5.509848e+03,hf_lf
3.77953692e-01,2.6458e+00,5.058730e+03,hf_lf
3.78573217e-01,2.6415e+00,5.210797e+03,hf_lf
3.79192741e-01,2.6372e+00,4.923563e+03,hf_lf
3.79812265e-01,2.6329e+00,5.518009e+03,hf_lf
3.80431790e-01,2.6286e+00,6.055344e+03,hf_lf
3.81051314e-01,2.6243e+00,5.398954e+03,hf_lf
3.81670839e-01,2.6201e+00,5.168782e+03,hf_lf
3.82290363e-01,2.6158e+00,5.734867e+03,hf_lf
3.82909887e-01,2.6116e+00,5.637652e+03,hf_lf
3.83529412e-01,2.6074e+00,5.698689e+03,hf_lf
3.84148936e-01,2.6032e+00,4.890865e+03,hf_lf
3.84768461e-01,2.5990e+00,5.109013e+03,hf_lf
3.85387985e-01,2.5948e+00,5.323432e+03,hf_lf
3.86007509e-01,2.5906e+00,5.531948e+03,hf_lf
3.86627034e-01,2.5865e+00,5.598845e+03,hf_lf
3.87246558e-01,2.5823e+00,6.268346e+03,hf_lf
3.87866083e-01,2.5782e+00,5.653766e+03,hf_lf
3.88485607e-01,2.5741e+00,5.386125e+03,hf_lf
3.89105131e-01,2.5700e+00,5.327535e+03,hf_lf
3.89724656e-01,2.5659e+00,5.221560e+03,hf_lf
3.90344180e-01,2.5618e+00,5.711565e+03,hf_lf
3.90963705e-01,2.5578e+00,5.091189e+03,hf_lf
3.91583229e-01,2.5537e+00,5.655986e+03,hf_lf
3.92202753e-01,2.5497e+00,4.790930e+03,hf_lf
3.92822278e-01,2.5457e+00,5.833544e+03,hf_lf
3.93441802e-01,2.5417e+00,5.714912e+03,hf_lf
3.94061327e-01,2.5377e+00,5.430331e+03,hf_lf
3.94680851e-01,2.5337e+00,5.696604e+03,hf_lf
3.95300375e-01,2.5297e+00,5.252508e+03,hf_lf
3.95919900e-01,2.5258e+00,5.773792e+03,hf_lf
