ts,STAGE,datetime,stage_label,datetime_local
1736901480,4,2025-01-15 00:38:00,Deep,2025-01-15 01:38
1736902140,3,2025-01-15 00:49:00,Light,2025-01-15 01:49
1736907360,4,2025-01-15 02:16:00,Deep,2025-01-15 03:16
1736907840,2,2025-01-15 02:24:00,REM,2025-01-15 03:24
1736908740,3,2025-01-15 02:39:00,Light,2025-01-15 03:39
1736909760,2,2025-01-15 02:56:00,REM,2025-01-15 03:56
1736910540,3,2025-01-15 03:09:00,Light,2025-01-15 04:09
1736911200,2,2025-01-15 03:20:00,REM,2025-01-15 04:20
1736911560,4,2025-01-15 03:26:00,Deep,2025-01-15 04:26
1736912280,2,2025-01-15 03:38:00,REM,2025-01-15 04:38
1736913600,3,2025-01-15 04:00:00,Light,2025-01-15 05:00
1736916000,4,2025-01-15 04:40:00,Deep,2025-01-15 05:40
1736916840,2,2025-01-15 04:54:00,REM,2025-01-15 05:54
1736919360,3,2025-01-15 05:36:00,Light,2025-01-15 06:36
1736919780,4,2025-01-15 05:43:00,Deep,2025-01-15 06:43
1736995500,3,2025-01-16 02:45:00,Light,2025-01-16 03:45
1736997000,4,2025-01-16 03:10:00,Deep,2025-01-16 04:10
1736998380,2,2025-01-16 03:33:00,REM,2025-01-16 04:33
1736999700,3,2025-01-16 03:55:00,Light,2025-01-16 04:55
1737000480,4,2025-01-16 04:08:00,Deep,2025-01-16 05:08
1737000900,2,2025-01-16 04:15:00,REM,2025-01-16 05:15
1737003420,3,2025-01-16 04:57:00,Light,2025-01-16 05:57
1737005340,4,2025-01-16 05:29:00,Deep,2025-01-16 06:29
1737005940,2,2025-01-16 05:39:00,REM,2025-01-16 06:39
1737007380,3,2025-01-16 06:03:00,Light,2025-01-16 07:03
1737009240,4,2025-01-16 06:34:00,Deep,2025-01-16 07:34
1737010800,3,2025-01-16 07:00:00,Light,2025-01-16 08:00
1737077400,3,2025-01-17 01:30:00,Light,2025-01-17 02:30
1737080160,4,2025-01-17 02:16:00,Deep,2025-01-17 03:16
1737082200,2,2025-01-17 02:50:00,REM,2025-01-17 03:50
1737082560,3,2025-01-17 02:56:00,Light,2025-01-17 03:56
1737083100,4,2025-01-17 03:05:00,Deep,2025-01-17 04:05
1737083520,3,2025-01-17 03:12:00,Light,2025-01-17 04:12
1737085260,2,2025-01-17 03:41:00,REM,2025-01-17 04:41
1737085920,3,2025-01-17 03:52:00,Light,2025-01-17 04:52
1737087780,4,2025-01-17 04:23:00,Deep,2025-01-17 05:23
1737088740,2,2025-01-17 04:39:00,REM,2025-01-17 05:39
1737089880,4,2025-01-17 04:58:00,Deep,2025-01-17 05:58
1737090360,2,2025-01-17 05:06:00,REM,2025-01-17 06:06
1737091080,4,2025-01-17 05:18:00,Deep,2025-01-17 06:18
1737091740,2,2025-01-17 05:29:00,REM,2025-01-17 06:29
1737092040,4,2025-01-17 05:34:00,Deep,2025-01-17 06:34
1737092340,2,2025-01-17 05:39:00,REM,2025-01-17 06:39
1737094380,3,2025-01-17 06:13:00,Light,2025-01-17 07:13
1737095340,4,2025-01-17 06:29:00,Deep,2025-01-17 07:29
1737096120,2,2025-01-17 06:42:00,REM,2025-01-17 07:42
1737096540,4,2025-01-17 06:49:00,Deep,2025-01-17 07:49
1737096840,3,2025-01-17 06:54:00,Light,2025-01-17 07:54
1737164340,3,2025-01-18 01:39:00,Light,2025-01-18 02:39
1737165300,4,2025-01-18 01:55:00,Deep,2025-01-18 02:55
1737167520,2,2025-01-18 02:32:00,REM,2025-01-18 03:32
1737169020,3,2025-01-18 02:57:00,Light,2025-01-18 03:57
1737169980,4,2025-01-18 03:13:00,Deep,2025-01-18 04:13
1737170400,3,2025-01-18 03:20:00,Light,2025-01-18 04:20
1737170880,2,2025-01-18 03:28:00,REM,2025-01-18 04:28
1737172860,3,2025-01-18 04:01:00,Light,2025-01-18 05:01
1737174180,4,2025-01-18 04:23:00,Deep,2025-01-18 05:23
1737176100,3,2025-01-18 04:55:00,Light,2025-01-18 05:55
1737177300,2,2025-01-18 05:15:00,REM,2025-01-18 06:15
1737177900,4,2025-01-18 05:25:00,Deep,2025-01-18 06:25
1737178380,3,2025-01-18 05:33:00,Light,2025-01-18 06:33
1737181620,2,2025-01-18 06:27:00,REM,2025-01-18 07:27
1737182700,4,2025-01-18 06:45:00,Deep,2025-01-18 07:45
1737183000,2,2025-01-18 06:50:00,REM,2025-01-18 07:50
1737184740,3,2025-01-18 07:19:00,Light,2025-01-18 08:19
1737185640,4,2025-01-18 07:34:00,Deep,2025-01-18 08:34
1737186420,2,2025-01-18 07:47:00,REM,2025-01-18 08:47
1737187260,3,2025-01-18 08:01:00,Light,2025-01-18 09:01
1737188640,4,2025-01-18 08:24:00,Deep,2025-01-18 09:24
1737190080,3,2025-01-18 08:48:00,Light,2025-01-18 09:48
1737255540,3,2025-01-19 02:59:00,Light,2025-01-19 03:59
1737257160,4,2025-01-19 03:26:00,Deep,2025-01-19 04:26
1737257520,2,2025-01-19 03:32:00,REM,2025-01-19 04:32
1737258300,3,2025-01-19 03:45:00,Light,2025-01-19 04:45
1737259920,4,2025-01-19 04:12:00,Deep,2025-01-19 05:12
1737262020,3,2025-01-19 04:47:00,Light,2025-01-19 05:47
1737262380,4,2025-01-19 04:53:00,Deep,2025-01-19 05:53
1737262800,2,2025-01-19 05:00:00,REM,2025-01-19 06:00
1737263700,3,2025-01-19 05:15:00,Light,2025-01-19 06:15
1737264240,4,2025-01-19 05:24:00,Deep,2025-01-19 06:24
1737264600,2,2025-01-19 05:30:00,REM,2025-01-19 06:30
1737265740,3,2025-01-19 05:49:00,Light,2025-01-19 06:49
1737267780,4,2025-01-19 06:23:00,Deep,2025-01-19 07:23
1737268500,2,2025-01-19 06:35:00,REM,2025-01-19 07:35
1737268920,3,2025-01-19 06:42:00,Light,2025-01-19 07:42
1737269520,2,2025-01-19 06:52:00,REM,2025-01-19 07:52
1737270780,3,2025-01-19 07:13:00,Light,2025-01-19 08:13
1737271860,2,2025-01-19 07:31:00,REM,2025-01-19 08:31
1737272820,3,2025-01-19 07:47:00,Light,2025-01-19 08:47
1737274200,4,2025-01-19 08:10:00,Deep,2025-01-19 09:10
1737274920,3,2025-01-19 08:22:00,Light,2025-01-19 09:22
1737275340,4,2025-01-19 08:29:00,Deep,2025-01-19 09:29
1737275640,2,2025-01-19 08:34:00,REM,2025-01-19 09:34
1737277380,4,2025-01-19 09:03:00,Deep,2025-01-19 10:03
1737277620,3,2025-01-19 09:07:00,Light,2025-01-19 10:07
1737319860,3,2025-01-19 20:51:00,Light,2025-01-19 21:51
1737321000,2,2025-01-19 21:10:00,REM,2025-01-19 22:10
1737321120,3,2025-01-19 21:12:00,Light,2025-01-19 22:12
1737322560,4,2025-01-19 21:36:00,Deep,2025-01-19 22:36
1737323880,3,2025-01-19 21:58:00,Light,2025-01-19 22:58
1737324000,5,2025-01-19 22:00:00,Awake,2025-01-19 23:00
1737324720,3,2025-01-19 22:12:00,Light,2025-01-19 23:12
1737325980,4,2025-01-19 22:33:00,Deep,2025-01-19 23:33
1737326700,2,2025-01-19 22:45:00,REM,2025-01-19 23:45
1737327300,3,2025-01-19 22:55:00,Light,2025-01-19 23:55
1737328020,4,2025-01-19 23:07:00,Deep,2025-01-20 00:07
1737328500,2,2025-01-19 23:15:00,REM,2025-01-20 00:15
1737329280,3,2025-01-19 23:28:00,Light,2025-01-20 00:28
1737331020,4,2025-01-19 23:57:00,Deep,2025-01-20 00:57
1737333780,3,2025-01-20 00:43:00,Light,2025-01-20 01:43
1737335280,2,2025-01-20 01:08:00,REM,2025-01-20 02:08
1737335700,3,2025-01-20 01:15:00,Light,2025-01-20 02:15
1737336900,4,2025-01-20 01:35:00,Deep,2025-01-20 02:35
1737337380,2,2025-01-20 01:43:00,REM,2025-01-20 02:43
1737338820,3,2025-01-20 02:07:00,Light,2025-01-20 03:07
1737339120,2,2025-01-20 02:12:00,REM,2025-01-20 03:12
1737340020,4,2025-01-20 02:27:00,Deep,2025-01-20 03:27
1737340620,2,2025-01-20 02:37:00,REM,2025-01-20 03:37
1737340920,3,2025-01-20 02:42:00,Light,2025-01-20 03:42
1737341880,4,2025-01-20 02:58:00,Deep,2025-01-20 03:58
1737342600,2,2025-01-20 03:10:00,REM,2025-01-20 04:10
1737343560,3,2025-01-20 03:26:00,Light,2025-01-20 04:26
1737343920,2,2025-01-20 03:32:00,REM,2025-01-20 04:32
1737345000,3,2025-01-20 03:50:00,Light,2025-01-20 04:50
1737347760,4,2025-01-20 04:36:00,Deep,2025-01-20 05:36
1737348600,2,2025-01-20 04:50:00,REM,2025-01-20 05:50
1737350700,3,2025-01-20 05:25:00,Light,2025-01-20 06:25
1737352020,2,2025-01-20 05:47:00,REM,2025-01-20 06:47
1737353520,4,2025-01-20 06:12:00,Deep,2025-01-20 07:12
1737354180,3,2025-01-20 06:23:00,Light,2025-01-20 07:23
1737416040,4,2025-01-20 23:34:00,Deep,2025-01-21 00:34
1737416160,2,2025-01-20 23:36:00,REM,2025-01-21 00:36
1737417000,3,2025-01-20 23:50:00,Light,2025-01-21 00:50
1737418140,4,2025-01-21 00:09:00,Deep,2025-01-21 01:09
1737418320,4,2025-01-21 00:12:00,Deep,2025-01-21 01:12
1737419520,3,2025-01-21 00:32:00,Light,2025-01-21 01:32
1737420960,4,2025-01-21 00:56:00,Deep,2025-01-21 01:56
1737421320,4,2025-01-21 01:02:00,Deep,2025-01-21 02:02
1737422040,2,2025-01-21 01:14:00,REM,2025-01-21 02:14
1737422880,3,2025-01-21 01:28:00,Light,2025-01-21 02:28
1737423180,3,2025-01-21 01:33:00,Light,2025-01-21 02:33
1737424680,4,2025-01-21 01:58:00,Deep,2025-01-21 02:58
1737425100,4,2025-01-21 02:05:00,Deep,2025-01-21 03:05
1737427080,2,2025-01-21 02:38:00,REM,2025-01-21 03:38
1737427560,3,2025-01-21 02:46:00,Light,2025-01-21 03:46
1737429720,4,2025-01-21 03:22:00,Deep,2025-01-21 04:22
1737430500,2,2025-01-21 03:35:00,REM,2025-01-21 04:35
1737431820,3,2025-01-21 03:57:00,Light,2025-01-21 04:57
1737432240,3,2025-01-21 04:04:00,Light,2025-01-21 05:04
1737433020,4,2025-01-21 04:17:00,Deep,2025-01-21 05:17
1737433260,2,2025-01-21 04:21:00,REM,2025-01-21 05:21
1737433440,2,2025-01-21 04:24:00,REM,2025-01-21 05:24
1737433860,3,2025-01-21 04:31:00,Light,2025-01-21 05:31
1737434040,4,2025-01-21 04:34:00,Deep,2025-01-21 05:34
1737434220,2,2025-01-21 04:37:00,REM,2025-01-21 05:37
1737434880,4,2025-01-21 04:48:00,Deep,2025-01-21 05:48
1737435120,2,2025-01-21 04:52:00,REM,2025-01-21 05:52
1737435780,3,2025-01-21 05:03:00,Light,2025-01-21 06:03
1737436680,3,2025-01-21 05:18:00,Light,2025-01-21 06:18
1737437460,4,2025-01-21 05:31:00,Deep,2025-01-21 06:31
1737438180,4,2025-01-21 05:43:00,Deep,2025-01-21 06:43
1737438360,3,2025-01-21 05:46:00,Light,2025-01-21 06:46
1737438480,2,2025-01-21 05:48:00,REM,2025-01-21 06:48
1737439680,4,2025-01-21 06:08:00,Deep,2025-01-21 07:08
1737439800,4,2025-01-21 06:10:00,Deep,2025-01-21 07:10
1737439980,3,2025-01-21 06:13:00,Light,2025-01-21 07:13
1737440100,3,2025-01-21 06:15:00,Light,2025-01-21 07:15
1737440280,5,2025-01-21 06:18:00,Awake,2025-01-21 07:18
1737440340,2,2025-01-21 06:19:00,REM,2025-01-21 07:19
1737440820,3,2025-01-21 06:27:00,Light,2025-01-21 07:27
1737441480,4,2025-01-21 06:38:00,Deep,2025-01-21 07:38
1737441660,3,2025-01-21 06:41:00,Light,2025-01-21 07:41
1737509640,3,2025-01-22 01:34:00,Light,2025-01-22 02:34
1737512340,4,2025-01-22 02:19:00,Deep,2025-01-22 03:19
1737514920,2,2025-01-22 03:02:00,REM,2025-01-22 04:02
1737515400,4,2025-01-22 03:10:00,Deep,2025-01-22 04:10
1737515700,2,2025-01-22 03:15:00,REM,2025-01-22 04:15
1737516120,3,2025-01-22 03:22:00,Light,2025-01-22 04:22
1737516600,4,2025-01-22 03:30:00,Deep,2025-01-22 04:30
1737516960,3,2025-01-22 03:36:00,Light,2025-01-22 04:36
1737518160,4,2025-01-22 03:56:00,Deep,2025-01-22 04:56
1737518820,2,2025-01-22 04:07:00,REM,2025-01-22 05:07
1737520020,3,2025-01-22 04:27:00,Light,2025-01-22 05:27
1737522420,4,2025-01-22 05:07:00,Deep,2025-01-22 06:07
1737523440,2,2025-01-22 05:24:00,REM,2025-01-22 06:24
1737525360,3,2025-01-22 05:56:00,Light,2025-01-22 06:56
1737526080,2,2025-01-22 06:08:00,REM,2025-01-22 07:08
1737527040,3,2025-01-22 06:24:00,Light,2025-01-22 07:24
1737528000,2,2025-01-22 06:40:00,REM,2025-01-22 07:40
1737528960,3,2025-01-22 06:56:00,Light,2025-01-22 07:56
1737529800,4,2025-01-22 07:10:00,Deep,2025-01-22 08:10
1737530640,3,2025-01-22 07:24:00,Light,2025-01-22 08:24
1737593520,3,2025-01-23 00:52:00,Light,2025-01-23 01:52
1737594360,4,2025-01-23 01:06:00,Deep,2025-01-23 02:06
1737597360,2,2025-01-23 01:56:00,REM,2025-01-23 02:56
1737598920,3,2025-01-23 02:22:00,Light,2025-01-23 03:22
1737600360,4,2025-01-23 02:46:00,Deep,2025-01-23 03:46
1737600840,2,2025-01-23 02:54:00,REM,2025-01-23 03:54
1737601440,4,2025-01-23 03:04:00,Deep,2025-01-23 04:04
1737601920,2,2025-01-23 03:12:00,REM,2025-01-23 04:12
1737603300,3,2025-01-23 03:35:00,Light,2025-01-23 04:35
1737604620,4,2025-01-23 03:57:00,Deep,2025-01-23 04:57
1737605520,2,2025-01-23 04:12:00,REM,2025-01-23 05:12
1737605820,3,2025-01-23 04:17:00,Light,2025-01-23 05:17
1737607500,4,2025-01-23 04:45:00,Deep,2025-01-23 05:45
1737608280,2,2025-01-23 04:58:00,REM,2025-01-23 05:58
1737609360,3,2025-01-23 05:16:00,Light,2025-01-23 06:16
1737610920,2,2025-01-23 05:42:00,REM,2025-01-23 06:42
1737612840,3,2025-01-23 06:14:00,Light,2025-01-23 07:14
1737614820,4,2025-01-23 06:47:00,Deep,2025-01-23 07:47
1737615480,2,2025-01-23 06:58:00,REM,2025-01-23 07:58
1737616380,3,2025-01-23 07:13:00,Light,2025-01-23 08:13
1737616920,4,2025-01-23 07:22:00,Deep,2025-01-23 08:22
1737617640,3,2025-01-23 07:34:00,Light,2025-01-23 08:34
1737681660,3,2025-01-24 01:21:00,Light,2025-01-24 02:21
1737683640,4,2025-01-24 01:54:00,Deep,2025-01-24 02:54
1737684660,2,2025-01-24 02:11:00,REM,2025-01-24 03:11
1737685200,3,2025-01-24 02:20:00,Light,2025-01-24 03:20
1737686760,4,2025-01-24 02:46:00,Deep,2025-01-24 03:46
1737687360,2,2025-01-24 02:56:00,REM,2025-01-24 03:56
1737688980,3,2025-01-24 03:23:00,Light,2025-01-24 04:23
1737691200,4,2025-01-24 04:00:00,Deep,2025-01-24 05:00
1737692160,2,2025-01-24 04:16:00,REM,2025-01-24 05:16
1737692580,3,2025-01-24 04:23:00,Light,2025-01-24 05:23
1737692940,2,2025-01-24 04:29:00,REM,2025-01-24 05:29
1737694320,3,2025-01-24 04:52:00,Light,2025-01-24 05:52
1737696840,4,2025-01-24 05:34:00,Deep,2025-01-24 06:34
1737697920,2,2025-01-24 05:52:00,REM,2025-01-24 06:52
1737699660,3,2025-01-24 06:21:00,Light,2025-01-24 07:21
1737701640,4,2025-01-24 06:54:00,Deep,2025-01-24 07:54
1737703560,3,2025-01-24 07:26:00,Light,2025-01-24 08:26
1737759540,3,2025-01-24 22:59:00,Light,2025-01-24 23:59
1737764280,2,2025-01-25 00:18:00,REM,2025-01-25 01:18
1737765300,4,2025-01-25 00:35:00,Deep,2025-01-25 01:35
1737767100,2,2025-01-25 01:05:00,REM,2025-01-25 02:05
1737767760,4,2025-01-25 01:16:00,Deep,2025-01-25 02:16
1737768720,2,2025-01-25 01:32:00,REM,2025-01-25 02:32
1737769080,3,2025-01-25 01:38:00,Light,2025-01-25 02:38
1737770040,4,2025-01-25 01:54:00,Deep,2025-01-25 02:54
1737770460,2,2025-01-25 02:01:00,REM,2025-01-25 03:01
1737771480,4,2025-01-25 02:18:00,Deep,2025-01-25 03:18
1737772380,2,2025-01-25 02:33:00,REM,2025-01-25 03:33
1737773100,4,2025-01-25 02:45:00,Deep,2025-01-25 03:45
1737774840,2,2025-01-25 03:14:00,REM,2025-01-25 04:14
1737775260,3,2025-01-25 03:21:00,Light,2025-01-25 04:21
1737775560,2,2025-01-25 03:26:00,REM,2025-01-25 04:26
1737777180,4,2025-01-25 03:53:00,Deep,2025-01-25 04:53
1737777480,2,2025-01-25 03:58:00,REM,2025-01-25 04:58
1737777900,3,2025-01-25 04:05:00,Light,2025-01-25 05:05
1737779220,4,2025-01-25 04:27:00,Deep,2025-01-25 05:27
1737780360,2,2025-01-25 04:46:00,REM,2025-01-25 05:46
1737781080,3,2025-01-25 04:58:00,Light,2025-01-25 05:58
1737782640,4,2025-01-25 05:24:00,Deep,2025-01-25 06:24
1737783000,3,2025-01-25 05:30:00,Light,2025-01-25 06:30
1737783780,4,2025-01-25 05:43:00,Deep,2025-01-25 06:43
1737784260,3,2025-01-25 05:51:00,Light,2025-01-25 06:51
1737786600,4,2025-01-25 06:30:00,Deep,2025-01-25 07:30
1737787380,2,2025-01-25 06:43:00,REM,2025-01-25 07:43
1737788280,3,2025-01-25 06:58:00,Light,2025-01-25 07:58
1737789720,4,2025-01-25 07:22:00,Deep,2025-01-25 08:22
1737789900,3,2025-01-25 07:25:00,Light,2025-01-25 08:25
1737842520,3,2025-01-25 22:02:00,Light,2025-01-25 23:02
1737843360,4,2025-01-25 22:16:00,Deep,2025-01-25 23:16
1737843480,2,2025-01-25 22:18:00,REM,2025-01-25 23:18
1737843660,3,2025-01-25 22:21:00,Light,2025-01-25 23:21
1737843780,3,2025-01-25 22:23:00,Light,2025-01-25 23:23
1737844080,4,2025-01-25 22:28:00,Deep,2025-01-25 23:28
1737844320,4,2025-01-25 22:32:00,Deep,2025-01-25 23:32
1737845280,2,2025-01-25 22:48:00,REM,2025-01-25 23:48
1737846180,3,2025-01-25 23:03:00,Light,2025-01-26 00:03
1737846480,4,2025-01-25 23:08:00,Deep,2025-01-26 00:08
1737846600,4,2025-01-25 23:10:00,Deep,2025-01-26 00:10
1737846780,2,2025-01-25 23:13:00,REM,2025-01-26 00:13
1737847020,3,2025-01-25 23:17:00,Light,2025-01-26 00:17
1737847800,4,2025-01-25 23:30:00,Deep,2025-01-26 00:30
1737848340,4,2025-01-25 23:39:00,Deep,2025-01-26 00:39
1737849480,2,2025-01-25 23:58:00,REM,2025-01-26 00:58
1737849720,2,2025-01-26 00:02:00,REM,2025-01-26 01:02
1737850200,4,2025-01-26 00:10:00,Deep,2025-01-26 01:10
1737850440,2,2025-01-26 00:14:00,REM,2025-01-26 01:14
1737850560,3,2025-01-26 00:16:00,Light,2025-01-26 01:16
1737850800,3,2025-01-26 00:20:00,Light,2025-01-26 01:20
1737850920,2,2025-01-26 00:22:00,REM,2025-01-26 01:22
1737851160,4,2025-01-26 00:26:00,Deep,2025-01-26 01:26
1737851340,2,2025-01-26 00:29:00,REM,2025-01-26 01:29
1737851400,3,2025-01-26 00:30:00,Light,2025-01-26 01:30
1737851700,2,2025-01-26 00:35:00,REM,2025-01-26 01:35
1737851820,3,2025-01-26 00:37:00,Light,2025-01-26 01:37
1737852060,4,2025-01-26 00:41:00,Deep,2025-01-26 01:41
1737852300,2,2025-01-26 00:45:00,REM,2025-01-26 01:45
1737852600,3,2025-01-26 00:50:00,Light,2025-01-26 01:50
1737853200,3,2025-01-26 01:00:00,Light,2025-01-26 02:00
1737853320,4,2025-01-26 01:02:00,Deep,2025-01-26 02:02
1737854640,4,2025-01-26 01:24:00,Deep,2025-01-26 02:24
1737855240,2,2025-01-26 01:34:00,REM,2025-01-26 02:34
1737855420,2,2025-01-26 01:37:00,REM,2025-01-26 02:37
1737856440,3,2025-01-26 01:54:00,Light,2025-01-26 02:54
1737856620,3,2025-01-26 01:57:00,Light,2025-01-26 02:57
1737856920,4,2025-01-26 02:02:00,Deep,2025-01-26 03:02
1737857340,2,2025-01-26 02:09:00,REM,2025-01-26 03:09
1737857820,3,2025-01-26 02:17:00,Light,2025-01-26 03:17
1737858240,3,2025-01-26 02:24:00,Light,2025-01-26 03:24
1737859260,4,2025-01-26 02:41:00,Deep,2025-01-26 03:41
1737859920,4,2025-01-26 02:52:00,Deep,2025-01-26 03:52
1737860880,2,2025-01-26 03:08:00,REM,2025-01-26 04:08
1737861240,3,2025-01-26 03:14:00,Light,2025-01-26 04:14
1737862500,4,2025-01-26 03:35:00,Deep,2025-01-26 04:35
1737862920,4,2025-01-26 03:42:00,Deep,2025-01-26 04:42
1737863160,3,2025-01-26 03:46:00,Light,2025-01-26 04:46
1737863280,2,2025-01-26 03:48:00,REM,2025-01-26 04:48
1737864420,3,2025-01-26 04:07:00,Light,2025-01-26 05:07
1737864540,3,2025-01-26 04:09:00,Light,2025-01-26 05:09
1737865800,4,2025-01-26 04:30:00,Deep,2025-01-26 05:30
1737865860,4,2025-01-26 04:31:00,Deep,2025-01-26 05:31
1737866400,3,2025-01-26 04:40:00,Light,2025-01-26 05:40
1737866640,3,2025-01-26 04:44:00,Light,2025-01-26 05:44
1737867360,4,2025-01-26 04:56:00,Deep,2025-01-26 05:56
1737867660,2,2025-01-26 05:01:00,REM,2025-01-26 06:01
1737868020,2,2025-01-26 05:07:00,REM,2025-01-26 06:07
1737868560,3,2025-01-26 05:16:00,Light,2025-01-26 06:16
1737868680,3,2025-01-26 05:18:00,Light,2025-01-26 06:18
1737870480,4,2025-01-26 05:48:00,Deep,2025-01-26 06:48
1737870660,2,2025-01-26 05:51:00,REM,2025-01-26 06:51
1737870840,2,2025-01-26 05:54:00,REM,2025-01-26 06:54
1737871380,4,2025-01-26 06:03:00,Deep,2025-01-26 07:03
1737871620,3,2025-01-26 06:07:00,Light,2025-01-26 07:07
1737871800,2,2025-01-26 06:10:00,REM,2025-01-26 07:10
1737872040,3,2025-01-26 06:14:00,Light,2025-01-26 07:14
1737872580,4,2025-01-26 06:23:00,Deep,2025-01-26 07:23
1737872640,3,2025-01-26 06:24:00,Light,2025-01-26 07:24
1737872880,4,2025-01-26 06:28:00,Deep,2025-01-26 07:28
1737873360,3,2025-01-26 06:36:00,Light,2025-01-26 07:36
1737873600,2,2025-01-26 06:40:00,REM,2025-01-26 07:40
1737873780,4,2025-01-26 06:43:00,Deep,2025-01-26 07:43
1737874020,3,2025-01-26 06:47:00,Light,2025-01-26 07:47
1737874200,4,2025-01-26 06:50:00,Deep,2025-01-26 07:50
1737874560,5,2025-01-26 06:56:00,Awake,2025-01-26 07:56
1737875220,4,2025-01-26 07:07:00,Deep,2025-01-26 08:07
1737875580,3,2025-01-26 07:13:00,Light,2025-01-26 08:13
1737875880,2,2025-01-26 07:18:00,REM,2025-01-26 08:18
1737876180,3,2025-01-26 07:23:00,Light,2025-01-26 08:23
1737876720,4,2025-01-26 07:32:00,Deep,2025-01-26 08:32
1737876960,3,2025-01-26 07:36:00,Light,2025-01-26 08:36
1737938940,3,2025-01-27 00:49:00,Light,2025-01-27 01:49
1737942180,4,2025-01-27 01:43:00,Deep,2025-01-27 02:43
1737943200,2,2025-01-27 02:00:00,REM,2025-01-27 03:00
1737944940,3,2025-01-27 02:29:00,Light,2025-01-27 03:29
1737945360,4,2025-01-27 02:36:00,Deep,2025-01-27 03:36
1737945780,2,2025-01-27 02:43:00,REM,2025-01-27 03:43
1737948120,3,2025-01-27 03:22:00,Light,2025-01-27 04:22
1737949560,4,2025-01-27 03:46:00,Deep,2025-01-27 04:46
1737950880,2,2025-01-27 04:08:00,REM,2025-01-27 05:08
1737951360,3,2025-01-27 04:16:00,Light,2025-01-27 05:16
1737953280,4,2025-01-27 04:48:00,Deep,2025-01-27 05:48
1737953820,2,2025-01-27 04:57:00,REM,2025-01-27 05:57
1737955140,3,2025-01-27 05:19:00,Light,2025-01-27 06:19
1737956100,2,2025-01-27 05:35:00,REM,2025-01-27 06:35
1737957060,3,2025-01-27 05:51:00,Light,2025-01-27 06:51
1737958920,4,2025-01-27 06:22:00,Deep,2025-01-27 07:22
1737961140,3,2025-01-27 06:59:00,Light,2025-01-27 07:59
1738024620,3,2025-01-28 00:37:00,Light,2025-01-28 01:37
1738026420,2,2025-01-28 01:07:00,REM,2025-01-28 02:07
1738027920,3,2025-01-28 01:32:00,Light,2025-01-28 02:32
1738028520,4,2025-01-28 01:42:00,Deep,2025-01-28 02:42
1738029900,3,2025-01-28 02:05:00,Light,2025-01-28 03:05
1738030380,4,2025-01-28 02:13:00,Deep,2025-01-28 03:13
1738032300,3,2025-01-28 02:45:00,Light,2025-01-28 03:45
1738033440,4,2025-01-28 03:04:00,Deep,2025-01-28 04:04
1738034700,2,2025-01-28 03:25:00,REM,2025-01-28 04:25
1738036440,3,2025-01-28 03:54:00,Light,2025-01-28 04:54
1738038180,4,2025-01-28 04:23:00,Deep,2025-01-28 05:23
1738039620,2,2025-01-28 04:47:00,REM,2025-01-28 05:47
1738042380,3,2025-01-28 05:33:00,Light,2025-01-28 06:33
1738044060,2,2025-01-28 06:01:00,REM,2025-01-28 07:01
1738044900,3,2025-01-28 06:15:00,Light,2025-01-28 07:15
1738046700,4,2025-01-28 06:45:00,Deep,2025-01-28 07:45
1738047420,3,2025-01-28 06:57:00,Light,2025-01-28 07:57
1738068120,3,2025-01-28 12:42:00,Light,2025-01-28 13:42
1738069020,2,2025-01-28 12:57:00,REM,2025-01-28 13:57
1738070100,3,2025-01-28 13:15:00,Light,2025-01-28 14:15
1738070460,2,2025-01-28 13:21:00,REM,2025-01-28 14:21
1738072380,3,2025-01-28 13:53:00,Light,2025-01-28 14:53
1738072860,4,2025-01-28 14:01:00,Deep,2025-01-28 15:01
1738073400,2,2025-01-28 14:10:00,REM,2025-01-28 15:10
1738074540,3,2025-01-28 14:29:00,Light,2025-01-28 15:29
1738076100,4,2025-01-28 14:55:00,Deep,2025-01-28 15:55
1738077240,3,2025-01-28 15:14:00,Light,2025-01-28 16:14
1738078800,4,2025-01-28 15:40:00,Deep,2025-01-28 16:40
1738079880,2,2025-01-28 15:58:00,REM,2025-01-28 16:58
1738080540,3,2025-01-28 16:09:00,Light,2025-01-28 17:09
1738081980,4,2025-01-28 16:33:00,Deep,2025-01-28 17:33
1738082760,3,2025-01-28 16:46:00,Light,2025-01-28 17:46
1738115760,3,2025-01-29 01:56:00,Light,2025-01-29 02:56
1738120200,4,2025-01-29 03:10:00,Deep,2025-01-29 04:10
1738120500,2,2025-01-29 03:15:00,REM,2025-01-29 04:15
1738120860,3,2025-01-29 03:21:00,Light,2025-01-29 04:21
1738122720,4,2025-01-29 03:52:00,Deep,2025-01-29 04:52
1738123260,2,2025-01-29 04:01:00,REM,2025-01-29 05:01
1738124160,3,2025-01-29 04:16:00,Light,2025-01-29 05:16
1738125420,4,2025-01-29 04:37:00,Deep,2025-01-29 05:37
1738126200,2,2025-01-29 04:50:00,REM,2025-01-29 05:50
1738127520,3,2025-01-29 05:12:00,Light,2025-01-29 06:12
1738127940,4,2025-01-29 05:19:00,Deep,2025-01-29 06:19
1738129020,2,2025-01-29 05:37:00,REM,2025-01-29 06:37
1738129740,3,2025-01-29 05:49:00,Light,2025-01-29 06:49
1738130340,2,2025-01-29 05:59:00,REM,2025-01-29 06:59
1738131300,3,2025-01-29 06:15:00,Light,2025-01-29 07:15
